19.433208, 5.475712, -8.034146, 0.957683, 0.506039, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
19.433208, 5.889116, -8.034145, 0.957683, 0.500727, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
19.62748, 5.889116, -8.034145, 0.960179, 0.500727, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
19.433208, 5.475712, -8.034146, 0.957683, 0.506039, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
19.62748, 5.889116, -8.034145, 0.960179, 0.500727, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
19.62748, 5.475712, -8.034146, 0.960179, 0.506039, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
19.433208, 2.734672, -16.088657, 0.982162, 0.811097, -0.0, -1.0, -0.0, -1.0, 0.0, 0.0, 
19.433208, 2.734672, -16.359333, 0.982162, 0.814574, -0.0, -1.0, -0.0, -1.0, 0.0, 0.0, 
19.62748, 2.734672, -16.359333, 0.979666, 0.814574, -0.0, -1.0, -0.0, -1.0, 0.0, 0.0, 
19.433208, 2.734672, -16.088657, 0.982162, 0.811097, -0.0, -1.0, -0.0, -1.0, 0.0, 0.0, 
19.62748, 2.734672, -16.359333, 0.979666, 0.814574, -0.0, -1.0, -0.0, -1.0, 0.0, 0.0, 
19.62748, 2.734672, -16.088657, 0.979666, 0.811097, -0.0, -1.0, -0.0, -1.0, 0.0, 0.0, 
14.607713, 3.148078, -5.123745, 0.082566, 0.900556, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
14.607713, 2.734672, -5.123745, 0.082566, 0.905868, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
14.607713, 2.734672, -4.838993, 0.078907, 0.905868, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
14.607713, 3.148078, -5.123745, 0.082566, 0.900556, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
14.607713, 2.734672, -4.838993, 0.078907, 0.905868, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
14.607713, 3.148078, -4.838993, 0.078907, 0.900556, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
14.607713, 6.059821, -5.123745, 0.188735, 0.003658, -0.0, 1.0, -0.0, 1.0, -0.0, 0.0, 
13.21466, 6.059821, -5.123745, 0.170838, 0.003658, -0.0, 1.0, -0.0, 1.0, -0.0, 0.0, 
13.21466, 6.059821, -4.838993, 0.170838, 0.0, -0.0, 1.0, -0.0, 1.0, -0.0, 0.0, 
14.607713, 6.059821, -5.123745, 0.188735, 0.003658, -0.0, 1.0, -0.0, 1.0, 0.0, 0.0, 
13.21466, 6.059821, -4.838993, 0.170838, 0.0, -0.0, 1.0, -0.0, 1.0, 0.0, 0.0, 
14.607713, 6.059821, -4.838993, 0.188735, 0.0, -0.0, 1.0, -0.0, 1.0, 0.0, 0.0, 
19.433208, 5.475712, -10.809209, 0.95772, 0.045839, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
19.433208, 5.889116, -10.809208, 0.95772, 0.040528, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
19.62748, 5.889116, -10.809208, 0.960216, 0.040528, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
19.433208, 5.475712, -10.809209, 0.95772, 0.045839, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
19.62748, 5.889116, -10.809208, 0.960216, 0.040528, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
19.62748, 5.475712, -10.809209, 0.960216, 0.045839, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
16.185434, 3.148078, -5.123745, 0.327147, 0.900559, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
16.185434, 2.734672, -5.123745, 0.327147, 0.90587, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
16.185434, 2.734672, -4.838993, 0.323489, 0.90587, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
16.185434, 3.148078, -5.123745, 0.327147, 0.900559, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
16.185434, 2.734672, -4.838993, 0.323489, 0.90587, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
16.185434, 3.148078, -4.838993, 0.323489, 0.900559, -1.0, -0.0, -0.0, 0.0, 0.0, -1.0, 
9.966885, 6.059821, -7.763468, 0.129111, 0.037573, -0.0, 1.0, -0.0, 1.0, 0.0, 0.0, 
9.966885, 6.059821, -8.034145, 0.129111, 0.041051, -0.0, 1.0, -0.0, 1.0, 0.0, 0.0, 
9.772614, 6.059821, -8.034145, 0.126615, 0.041051, -0.0, 1.0, -0.0, 1.0, 0.0, 0.0, 
9.966885, 6.059821, -7.763468, 0.129111, 0.037573, -0.0, 1.0, -0.0, 1.0, 0.0, 0.0, 
9.772614, 6.059821, -8.034145, 0.126615, 0.041051, -0.0, 1.0, -0.0, 1.0, 0.0, 0.0, 
9.772614, 6.059821, -7.763468, 0.126615, 0.037573, -0.0, 1.0, -0.0, 1.0, 0.0, 0.0, 
11.452271, 6.059821, -5.123745, 0.148195, 0.003658, -0.0, 1.0, -0.0, 1.0, -0.0, 0.0, 
9.966885, 6.059821, -5.123745, 0.129111, 0.003658, -0.0, 1.0, -0.0, 1.0, -0.0, 0.0, 
9.829515, 6.059821, -4.922395, 0.127346, 0.001072, -0.0, 1.0, -0.0, 1.0, -0.0, 0.0, 
11.452271, 6.059821, -5.123745, 0.148195, 0.003658, -0.0, 1.0, -0.0, 0.9999999995917077, 0.0, -2.857594601024568e-05, 
9.829515, 6.059821, -4.922395, 0.127346, 0.001072, -0.0, 1.0, -0.0, 0.9999999995917077, 0.0, -2.857594601024568e-05, 
11.452271, 6.059821, -4.838993, 0.148195, 0.0, -0.0, 1.0, -0.0, 0.9999999995917077, 0.0, -2.857594601024568e-05, 
19.433208, 5.475712, -13.584271, 0.957683, 0.546566, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
19.433208, 5.889116, -13.584271, 0.957683, 0.541255, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
19.62748, 5.889116, -13.584271, 0.960179, 0.541255, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
19.433208, 5.475712, -13.584271, 0.957683, 0.546566, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
19.62748, 5.889116, -13.584271, 0.960179, 0.541255, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
19.62748, 5.475712, -13.584271, 0.960179, 0.546566, -0.0, -0.0, -1.0, 1.0, 0.0, 0.0, 
13.029992, 6.059821, -5.123745, 0.168465, 0.003658, -0.0, 1.0, -0.0, 1.0, -0.0, 0.0, 
11.636939, 6.059821, -5.123745, 0.150568, 0.003658, -0.0, 1.0, -0.0, 1.0, -0.0, 0.0, 
11.636939, 6.059821, -4.838993, 0.150568, 0.0, -0.0, 1.0, -0.0, 1.0, -0.0, 0.0, 
